id,date,season,year,month,hour,holiday,weekday,workingday,weather,atemp,casual,registered,count,kategori_atemp
7021,2011-10-25,winter,2011,10,3 am,not holiday,tuesday,workday,clear & partly cloudy,0.4091,1,3,4,Sedang
7022,2011-10-25,winter,2011,10,4 am,not holiday,tuesday,workday,clear & partly cloudy,0.3939,0,5,5,Sedang
7023,2011-10-25,winter,2011,10,5 am,not holiday,tuesday,workday,clear & partly cloudy,0.3939,0,24,24,Sedang
7024,2011-10-25,winter,2011,10,6 am,not holiday,tuesday,workday,clear & partly cloudy,0.3939,3,95,98,Sedang
7025,2011-10-25,winter,2011,10,7 am,not holiday,tuesday,workday,clear & partly cloudy,0.4091,15,299,314,Sedang
7026,2011-10-25,winter,2011,10,8 am,not holiday,tuesday,workday,clear & partly cloudy,0.4394,25,383,408,Sedang
7027,2011-10-25,winter,2011,10,9 am,not holiday,tuesday,workday,clear & partly cloudy,0.4697,29,194,223,Sedang
7028,2011-10-25,winter,2011,10,10 am,not holiday,tuesday,workday,clear & partly cloudy,0.4848,26,102,128,Sedang
7029,2011-10-25,winter,2011,10,11 am,not holiday,tuesday,workday,clear & partly cloudy,0.5,46,120,166,Sedang
7030,2011-10-25,winter,2011,10,12 pm,not holiday,tuesday,workday,clear & partly cloudy,0.5152,35,165,200,Sedang
7031,2011-10-25,winter,2011,10,1 pm,not holiday,tuesday,workday,clear & partly cloudy,0.5303,37,161,198,Sedang
7032,2011-10-25,winter,2011,10,2 pm,not holiday,tuesday,workday,clear & partly cloudy,0.5303,66,134,200,Sedang
7033,2011-10-25,winter,2011,10,3 pm,not holiday,tuesday,workday,clear & partly cloudy,0.5303,63,171,234,Sedang
7034,2011-10-25,winter,2011,10,4 pm,not holiday,tuesday,workday,clear & partly cloudy,0.5303,52,233,285,Sedang
7035,2011-10-25,winter,2011,10,5 pm,not holiday,tuesday,workday,clear & partly cloudy,0.5303,68,517,585,Sedang
7036,2011-10-25,winter,2011,10,6 pm,not holiday,tuesday,workday,clear & partly cloudy,0.5,65,453,518,Sedang
7037,2011-10-25,winter,2011,10,7 pm,not holiday,tuesday,workday,clear & partly cloudy,0.4697,44,294,338,Sedang
7038,2011-10-25,winter,2011,10,8 pm,not holiday,tuesday,workday,clear & partly cloudy,0.4545,40,208,248,Sedang
7039,2011-10-25,winter,2011,10,9 pm,not holiday,tuesday,workday,clear & partly cloudy,0.4394,32,169,201,Sedang
7040,2011-10-25,winter,2011,10,10 pm,not holiday,tuesday,workday,clear & partly cloudy,0.4545,22,148,170,Sedang
7041,2011-10-25,winter,2011,10,11 pm,not holiday,tuesday,workday,clear & partly cloudy,0.4394,15,79,94,Sedang
7042,2011-10-26,winter,2011,10,12 am,not holiday,wednesday,workday,clear & partly cloudy,0.4394,4,28,32,Sedang
7043,2011-10-26,winter,2011,10,1 am,not holiday,wednesday,workday,clear & partly cloudy,0.4394,3,9,12,Sedang
7044,2011-10-26,winter,2011,10,2 am,not holiday,wednesday,workday,clear & partly cloudy,0.4394,2,1,3,Sedang
7045,2011-10-26,winter,2011,10,3 am,not holiday,wednesday,workday,clear & partly cloudy,0.4394,0,3,3,Sedang
7046,2011-10-26,winter,2011,10,4 am,not holiday,wednesday,workday,clear & partly cloudy,0.4242,0,5,5,Sedang
7047,2011-10-26,winter,2011,10,5 am,not holiday,wednesday,workday,clear & partly cloudy,0.4242,0,21,21,Sedang
7048,2011-10-26,winter,2011,10,6 am,not holiday,wednesday,workday,clear & partly cloudy,0.4242,0,92,92,Sedang
7049,2011-10-26,winter,2011,10,7 am,not holiday,wednesday,workday,clear & partly cloudy,0.4242,15,284,299,Sedang
7050,2011-10-26,winter,2011,10,8 am,not holiday,wednesday,workday,mist & cloudy,0.4394,26,438,464,Sedang
7051,2011-10-26,winter,2011,10,9 am,not holiday,wednesday,workday,mist & cloudy,0.4697,14,226,240,Sedang
7052,2011-10-26,winter,2011,10,10 am,not holiday,wednesday,workday,mist & cloudy,0.5,26,105,131,Sedang
7053,2011-10-26,winter,2011,10,11 am,not holiday,wednesday,workday,clear & partly cloudy,0.5,23,132,155,Sedang
7054,2011-10-26,winter,2011,10,12 pm,not holiday,wednesday,workday,light snow & light rain,0.5455,39,155,194,Sedang
7055,2011-10-26,winter,2011,10,1 pm,not holiday,wednesday,workday,light snow & light rain,0.5303,20,62,82,Sedang
7056,2011-10-26,winter,2011,10,2 pm,not holiday,wednesday,workday,mist & cloudy,0.5,14,52,66,Sedang
7057,2011-10-26,winter,2011,10,3 pm,not holiday,wednesday,workday,mist & cloudy,0.5,11,59,70,Sedang
7058,2011-10-26,winter,2011,10,4 pm,not holiday,wednesday,workday,mist & cloudy,0.5,17,196,213,Sedang
7059,2011-10-26,winter,2011,10,5 pm,not holiday,wednesday,workday,mist & cloudy,0.5,40,414,454,Sedang
7060,2011-10-26,winter,2011,10,6 pm,not holiday,wednesday,workday,clear & partly cloudy,0.5,55,398,453,Sedang
7061,2011-10-26,winter,2011,10,7 pm,not holiday,wednesday,workday,clear & partly cloudy,0.4848,25,306,331,Sedang
7062,2011-10-26,winter,2011,10,8 pm,not holiday,wednesday,workday,clear & partly cloudy,0.4848,27,180,207,Sedang
7063,2011-10-26,winter,2011,10,9 pm,not holiday,wednesday,workday,mist & cloudy,0.5,17,140,157,Sedang
7064,2011-10-26,winter,2011,10,10 pm,not holiday,wednesday,workday,mist & cloudy,0.4697,23,112,135,Sedang
7065,2011-10-26,winter,2011,10,11 pm,not holiday,wednesday,workday,mist & cloudy,0.4697,3,72,75,Sedang
7066,2011-10-27,winter,2011,10,12 am,not holiday,thursday,workday,clear & partly cloudy,0.4545,3,23,26,Sedang
7067,2011-10-27,winter,2011,10,1 am,not holiday,thursday,workday,clear & partly cloudy,0.4545,2,9,11,Sedang
7068,2011-10-27,winter,2011,10,2 am,not holiday,thursday,workday,light snow & light rain,0.4545,3,5,8,Sedang
7069,2011-10-27,winter,2011,10,3 am,not holiday,thursday,workday,light snow & light rain,0.4545,1,3,4,Sedang
7070,2011-10-27,winter,2011,10,4 am,not holiday,thursday,workday,light snow & light rain,0.4697,1,3,4,Sedang
7071,2011-10-27,winter,2011,10,5 am,not holiday,thursday,workday,light snow & light rain,0.4697,1,14,15,Sedang
7072,2011-10-27,winter,2011,10,6 am,not holiday,thursday,workday,light snow & light rain,0.4848,4,42,46,Sedang
7073,2011-10-27,winter,2011,10,7 am,not holiday,thursday,workday,mist & cloudy,0.4545,9,128,137,Sedang
7074,2011-10-27,winter,2011,10,8 am,not holiday,thursday,workday,light snow & light rain,0.4697,12,304,316,Sedang
7075,2011-10-27,winter,2011,10,9 am,not holiday,thursday,workday,mist & cloudy,0.4848,16,155,171,Sedang
7076,2011-10-27,winter,2011,10,10 am,not holiday,thursday,workday,light snow & light rain,0.4848,10,52,62,Sedang
7077,2011-10-27,winter,2011,10,11 am,not holiday,thursday,workday,light snow & light rain,0.4848,8,44,52,Sedang
7078,2011-10-27,winter,2011,10,12 pm,not holiday,thursday,workday,light snow & light rain,0.4848,8,45,53,Sedang
7079,2011-10-27,winter,2011,10,1 pm,not holiday,thursday,workday,mist & cloudy,0.4848,10,64,74,Sedang
7080,2011-10-27,winter,2011,10,2 pm,not holiday,thursday,workday,mist & cloudy,0.5,16,76,92,Sedang
7081,2011-10-27,winter,2011,10,3 pm,not holiday,thursday,workday,mist & cloudy,0.5,12,95,107,Sedang
7082,2011-10-27,winter,2011,10,4 pm,not holiday,thursday,workday,mist & cloudy,0.5303,14,193,207,Sedang
7083,2011-10-27,winter,2011,10,5 pm,not holiday,thursday,workday,mist & cloudy,0.4848,31,291,322,Sedang
7084,2011-10-27,winter,2011,10,6 pm,not holiday,thursday,workday,mist & cloudy,0.4697,14,226,240,Sedang
7085,2011-10-27,winter,2011,10,7 pm,not holiday,thursday,workday,mist & cloudy,0.4394,19,200,219,Sedang
7086,2011-10-27,winter,2011,10,8 pm,not holiday,thursday,workday,clear & partly cloudy,0.4242,11,171,182,Sedang
7087,2011-10-27,winter,2011,10,9 pm,not holiday,thursday,workday,clear & partly cloudy,0.4091,13,119,132,Sedang
7088,2011-10-27,winter,2011,10,10 pm,not holiday,thursday,workday,clear & partly cloudy,0.3182,14,97,111,Sedang
7089,2011-10-27,winter,2011,10,11 pm,not holiday,thursday,workday,clear & partly cloudy,0.303,8,60,68,Sedang
7090,2011-10-28,winter,2011,10,12 am,not holiday,friday,workday,clear & partly cloudy,0.3182,4,40,44,Sedang
7091,2011-10-28,winter,2011,10,1 am,not holiday,friday,workday,clear & partly cloudy,0.303,7,9,16,Sedang
7092,2011-10-28,winter,2011,10,2 am,not holiday,friday,workday,clear & partly cloudy,0.303,1,3,4,Sedang
7093,2011-10-28,winter,2011,10,3 am,not holiday,friday,workday,clear & partly cloudy,0.2879,4,4,8,Dingin
7094,2011-10-28,winter,2011,10,4 am,not holiday,friday,workday,clear & partly cloudy,0.2879,5,5,10,Dingin
7095,2011-10-28,winter,2011,10,5 am,not holiday,friday,workday,mist & cloudy,0.2879,0,25,25,Dingin
7096,2011-10-28,winter,2011,10,6 am,not holiday,friday,workday,clear & partly cloudy,0.2727,1,74,75,Dingin
7097,2011-10-28,winter,2011,10,7 am,not holiday,friday,workday,clear & partly cloudy,0.2727,6,199,205,Dingin
7098,2011-10-28,winter,2011,10,8 am,not holiday,friday,workday,clear & partly cloudy,0.2879,13,361,374,Dingin
7099,2011-10-28,winter,2011,10,9 am,not holiday,friday,workday,clear & partly cloudy,0.303,19,210,229,Sedang
7100,2011-10-28,winter,2011,10,10 am,not holiday,friday,workday,clear & partly cloudy,0.3182,28,102,130,Sedang
7101,2011-10-28,winter,2011,10,11 am,not holiday,friday,workday,clear & partly cloudy,0.3485,40,128,168,Sedang
7102,2011-10-28,winter,2011,10,12 pm,not holiday,friday,workday,mist & cloudy,0.3939,46,167,213,Sedang
7103,2011-10-28,winter,2011,10,1 pm,not holiday,friday,workday,mist & cloudy,0.3939,43,185,228,Sedang
7104,2011-10-28,winter,2011,10,2 pm,not holiday,friday,workday,mist & cloudy,0.3485,33,152,185,Sedang
7105,2011-10-28,winter,2011,10,3 pm,not holiday,friday,workday,mist & cloudy,0.3333,44,171,215,Sedang
7106,2011-10-28,winter,2011,10,4 pm,not holiday,friday,workday,mist & cloudy,0.3485,46,262,308,Sedang
7107,2011-10-28,winter,2011,10,5 pm,not holiday,friday,workday,mist & cloudy,0.3485,35,411,446,Sedang
7108,2011-10-28,winter,2011,10,6 pm,not holiday,friday,workday,mist & cloudy,0.3485,36,332,368,Sedang
7109,2011-10-28,winter,2011,10,7 pm,not holiday,friday,workday,mist & cloudy,0.3485,16,188,204,Sedang
7110,2011-10-28,winter,2011,10,8 pm,not holiday,friday,workday,light snow & light rain,0.3182,12,131,143,Sedang
7111,2011-10-28,winter,2011,10,9 pm,not holiday,friday,workday,light snow & light rain,0.3182,5,69,74,Sedang
7112,2011-10-28,winter,2011,10,10 pm,not holiday,friday,workday,light snow & light rain,0.2879,4,32,36,Dingin
7113,2011-10-28,winter,2011,10,11 pm,not holiday,friday,workday,light snow & light rain,0.2727,8,31,39,Dingin
7114,2011-10-29,winter,2011,10,12 am,not holiday,saturday,restday,light snow & light rain,0.2576,0,19,19,Dingin
7115,2011-10-29,winter,2011,10,1 am,not holiday,saturday,restday,light snow & light rain,0.2727,0,18,18,Dingin
7116,2011-10-29,winter,2011,10,2 am,not holiday,saturday,restday,light snow & light rain,0.2727,1,16,17,Dingin
7117,2011-10-29,winter,2011,10,3 am,not holiday,saturday,restday,light snow & light rain,0.2727,0,8,8,Dingin
7118,2011-10-29,winter,2011,10,4 am,not holiday,saturday,restday,light snow & light rain,0.2727,0,1,1,Dingin
7119,2011-10-29,winter,2011,10,5 am,not holiday,saturday,restday,light snow & light rain,0.2273,0,1,1,Dingin
7120,2011-10-29,winter,2011,10,6 am,not holiday,saturday,restday,light snow & light rain,0.2273,4,1,5,Dingin
7121,2011-10-29,winter,2011,10,7 am,not holiday,saturday,restday,light snow & light rain,0.2273,1,6,7,Dingin
7122,2011-10-29,winter,2011,10,8 am,not holiday,saturday,restday,light snow & light rain,0.2576,4,16,20,Dingin
7123,2011-10-29,winter,2011,10,9 am,not holiday,saturday,restday,light snow & light rain,0.2576,1,19,20,Dingin
7124,2011-10-29,winter,2011,10,10 am,not holiday,saturday,restday,light snow & light rain,0.2273,0,12,12,Dingin
7125,2011-10-29,winter,2011,10,11 am,not holiday,saturday,restday,light snow & light rain,0.2273,1,26,27,Dingin
7126,2011-10-29,winter,2011,10,12 pm,not holiday,saturday,restday,light snow & light rain,0.197,6,44,50,Dingin
7127,2011-10-29,winter,2011,10,1 pm,not holiday,saturday,restday,light snow & light rain,0.197,0,30,30,Dingin
7128,2011-10-29,winter,2011,10,2 pm,not holiday,saturday,restday,light snow & light rain,0.197,0,29,29,Dingin
7129,2011-10-29,winter,2011,10,3 pm,not holiday,saturday,restday,light snow & light rain,0.2121,3,38,41,Dingin
7130,2011-10-29,winter,2011,10,4 pm,not holiday,saturday,restday,light snow & light rain,0.197,3,19,22,Dingin
7131,2011-10-29,winter,2011,10,5 pm,not holiday,saturday,restday,light snow & light rain,0.197,3,28,31,Dingin
7132,2011-10-29,winter,2011,10,6 pm,not holiday,saturday,restday,light snow & light rain,0.197,6,37,43,Dingin
7133,2011-10-29,winter,2011,10,7 pm,not holiday,saturday,restday,clear & partly cloudy,0.2121,3,36,39,Dingin
7134,2011-10-29,winter,2011,10,8 pm,not holiday,saturday,restday,clear & partly cloudy,0.2121,7,40,47,Dingin
7135,2011-10-29,winter,2011,10,9 pm,not holiday,saturday,restday,clear & partly cloudy,0.2121,1,49,50,Dingin
7136,2011-10-29,winter,2011,10,10 pm,not holiday,saturday,restday,clear & partly cloudy,0.2121,10,44,54,Dingin
7137,2011-10-29,winter,2011,10,11 pm,not holiday,saturday,restday,clear & partly cloudy,0.2273,3,33,36,Dingin
7138,2011-10-30,winter,2011,10,12 am,not holiday,sunday,restday,clear & partly cloudy,0.2121,7,47,54,Dingin
7139,2011-10-30,winter,2011,10,1 am,not holiday,sunday,restday,clear & partly cloudy,0.2121,9,34,43,Dingin
7140,2011-10-30,winter,2011,10,2 am,not holiday,sunday,restday,clear & partly cloudy,0.2121,7,43,50,Dingin
7141,2011-10-30,winter,2011,10,3 am,not holiday,sunday,restday,clear & partly cloudy,0.2121,7,26,33,Dingin
7142,2011-10-30,winter,2011,10,4 am,not holiday,sunday,restday,clear & partly cloudy,0.197,1,10,11,Dingin
7143,2011-10-30,winter,2011,10,5 am,not holiday,sunday,restday,clear & partly cloudy,0.2121,0,4,4,Dingin
7144,2011-10-30,winter,2011,10,6 am,not holiday,sunday,restday,clear & partly cloudy,0.2273,2,8,10,Dingin
7145,2011-10-30,winter,2011,10,7 am,not holiday,sunday,restday,clear & partly cloudy,0.2879,7,15,22,Dingin
7146,2011-10-30,winter,2011,10,8 am,not holiday,sunday,restday,clear & partly cloudy,0.2576,20,60,80,Dingin
7147,2011-10-30,winter,2011,10,9 am,not holiday,sunday,restday,clear & partly cloudy,0.2879,55,92,147,Dingin
7148,2011-10-30,winter,2011,10,10 am,not holiday,sunday,restday,clear & partly cloudy,0.3333,53,125,178,Sedang
7149,2011-10-30,winter,2011,10,11 am,not holiday,sunday,restday,clear & partly cloudy,0.3485,58,182,240,Sedang
7150,2011-10-30,winter,2011,10,12 pm,not holiday,sunday,restday,clear & partly cloudy,0.3939,85,229,314,Sedang
7151,2011-10-30,winter,2011,10,1 pm,not holiday,sunday,restday,clear & partly cloudy,0.4091,113,232,345,Sedang
7152,2011-10-30,winter,2011,10,2 pm,not holiday,sunday,restday,clear & partly cloudy,0.4242,91,209,300,Sedang
7153,2011-10-30,winter,2011,10,3 pm,not holiday,sunday,restday,clear & partly cloudy,0.4242,88,202,290,Sedang
7154,2011-10-30,winter,2011,10,4 pm,not holiday,sunday,restday,clear & partly cloudy,0.4242,107,213,320,Sedang
7155,2011-10-30,winter,2011,10,5 pm,not holiday,sunday,restday,clear & partly cloudy,0.4091,54,191,245,Sedang
7156,2011-10-30,winter,2011,10,6 pm,not holiday,sunday,restday,clear & partly cloudy,0.3485,51,162,213,Sedang
7157,2011-10-30,winter,2011,10,7 pm,not holiday,sunday,restday,clear & partly cloudy,0.5303,28,125,153,Sedang
7158,2011-10-30,winter,2011,10,8 pm,not holiday,sunday,restday,clear & partly cloudy,0.3636,18,74,92,Sedang
7159,2011-10-30,winter,2011,10,9 pm,not holiday,sunday,restday,clear & partly cloudy,0.3485,4,75,79,Sedang
7160,2011-10-30,winter,2011,10,10 pm,not holiday,sunday,restday,clear & partly cloudy,0.3333,13,58,71,Sedang
7161,2011-10-30,winter,2011,10,11 pm,not holiday,sunday,restday,clear & partly cloudy,0.303,7,30,37,Sedang
7162,2011-10-31,winter,2011,10,12 am,not holiday,monday,workday,clear & partly cloudy,0.303,3,20,23,Sedang
7163,2011-10-31,winter,2011,10,1 am,not holiday,monday,workday,clear & partly cloudy,0.303,5,8,13,Sedang
7164,2011-10-31,winter,2011,10,2 am,not holiday,monday,workday,clear & partly cloudy,0.2879,0,3,3,Dingin
7165,2011-10-31,winter,2011,10,3 am,not holiday,monday,workday,clear & partly cloudy,0.2576,0,3,3,Dingin
7166,2011-10-31,winter,2011,10,4 am,not holiday,monday,workday,clear & partly cloudy,0.2879,1,5,6,Dingin
7167,2011-10-31,winter,2011,10,5 am,not holiday,monday,workday,clear & partly cloudy,0.2727,0,18,18,Dingin
7168,2011-10-31,winter,2011,10,6 am,not holiday,monday,workday,clear & partly cloudy,0.2879,4,82,86,Dingin
7169,2011-10-31,winter,2011,10,7 am,not holiday,monday,workday,clear & partly cloudy,0.2879,11,216,227,Dingin
7170,2011-10-31,winter,2011,10,8 am,not holiday,monday,workday,mist & cloudy,0.3182,17,355,372,Sedang
7171,2011-10-31,winter,2011,10,9 am,not holiday,monday,workday,mist & cloudy,0.3182,14,197,211,Sedang
7172,2011-10-31,winter,2011,10,10 am,not holiday,monday,workday,mist & cloudy,0.3485,18,87,105,Sedang
7173,2011-10-31,winter,2011,10,11 am,not holiday,monday,workday,clear & partly cloudy,0.4091,31,97,128,Sedang
7174,2011-10-31,winter,2011,10,12 pm,not holiday,monday,workday,clear & partly cloudy,0.4242,30,140,170,Sedang
7175,2011-10-31,winter,2011,10,1 pm,not holiday,monday,workday,mist & cloudy,0.4394,24,128,152,Sedang
7176,2011-10-31,winter,2011,10,2 pm,not holiday,monday,workday,mist & cloudy,0.4394,22,119,141,Sedang
7177,2011-10-31,winter,2011,10,3 pm,not holiday,monday,workday,clear & partly cloudy,0.4394,27,141,168,Sedang
7178,2011-10-31,winter,2011,10,4 pm,not holiday,monday,workday,clear & partly cloudy,0.4242,30,242,272,Sedang
7179,2011-10-31,winter,2011,10,5 pm,not holiday,monday,workday,clear & partly cloudy,0.4242,44,442,486,Sedang
7180,2011-10-31,winter,2011,10,6 pm,not holiday,monday,workday,clear & partly cloudy,0.4091,30,392,422,Sedang
7181,2011-10-31,winter,2011,10,7 pm,not holiday,monday,workday,clear & partly cloudy,0.4091,12,226,238,Sedang
7182,2011-10-31,winter,2011,10,8 pm,not holiday,monday,workday,clear & partly cloudy,0.4091,18,154,172,Sedang
7183,2011-10-31,winter,2011,10,9 pm,not holiday,monday,workday,mist & cloudy,0.3485,7,109,116,Sedang
7184,2011-10-31,winter,2011,10,10 pm,not holiday,monday,workday,mist & cloudy,0.3485,8,77,85,Sedang
7185,2011-10-31,winter,2011,10,11 pm,not holiday,monday,workday,mist & cloudy,0.3485,6,46,52,Sedang
7186,2011-11-01,winter,2011,11,12 am,not holiday,tuesday,workday,mist & cloudy,0.3485,3,18,21,Sedang
7187,2011-11-01,winter,2011,11,1 am,not holiday,tuesday,workday,clear & partly cloudy,0.3485,3,8,11,Sedang
7188,2011-11-01,winter,2011,11,2 am,not holiday,tuesday,workday,mist & cloudy,0.3485,1,3,4,Sedang
7189,2011-11-01,winter,2011,11,3 am,not holiday,tuesday,workday,mist & cloudy,0.3485,1,5,6,Sedang
7190,2011-11-01,winter,2011,11,4 am,not holiday,tuesday,workday,clear & partly cloudy,0.3182,1,7,8,Sedang
7191,2011-11-01,winter,2011,11,5 am,not holiday,tuesday,workday,clear & partly cloudy,0.3182,0,18,18,Sedang
7192,2011-11-01,winter,2011,11,6 am,not holiday,tuesday,workday,clear & partly cloudy,0.3182,3,90,93,Sedang
7193,2011-11-01,winter,2011,11,7 am,not holiday,tuesday,workday,clear & partly cloudy,0.3333,8,246,254,Sedang
7194,2011-11-01,winter,2011,11,8 am,not holiday,tuesday,workday,clear & partly cloudy,0.3333,17,402,419,Sedang
7195,2011-11-01,winter,2011,11,9 am,not holiday,tuesday,workday,clear & partly cloudy,0.4091,16,206,222,Sedang
7196,2011-11-01,winter,2011,11,10 am,not holiday,tuesday,workday,clear & partly cloudy,0.4394,21,114,135,Sedang
7197,2011-11-01,winter,2011,11,11 am,not holiday,tuesday,workday,clear & partly cloudy,0.4545,16,101,117,Sedang
7198,2011-11-01,winter,2011,11,12 pm,not holiday,tuesday,workday,clear & partly cloudy,0.4848,23,153,176,Sedang
7199,2011-11-01,winter,2011,11,1 pm,not holiday,tuesday,workday,clear & partly cloudy,0.4697,20,147,167,Sedang
7200,2011-11-01,winter,2011,11,2 pm,not holiday,tuesday,workday,clear & partly cloudy,0.4848,32,118,150,Sedang
7201,2011-11-01,winter,2011,11,3 pm,not holiday,tuesday,workday,clear & partly cloudy,0.4848,38,148,186,Sedang
7202,2011-11-01,winter,2011,11,4 pm,not holiday,tuesday,workday,clear & partly cloudy,0.4697,46,252,298,Sedang
7203,2011-11-01,winter,2011,11,5 pm,not holiday,tuesday,workday,clear & partly cloudy,0.4394,36,470,506,Sedang
7204,2011-11-01,winter,2011,11,6 pm,not holiday,tuesday,workday,clear & partly cloudy,0.4242,39,421,460,Sedang
